https://lipstickbunnies.wordpress.com/2016/11/29/neues-aus-malmoe/	Neues aus Malmö Himmel ich habe nach dem Urlaub wirklich einiges zu arbeiten bekommen und bin echt dankbar dafür. Ihr bekommt noch eine Menge zu lesen und ich zu tun Heute mache ich weiter mit Tag 2 in Malmö und denke auch mit der Rückfahrt, denn die war genau so schön entspannend wie die Hinfahrt xD Es gibt wieder Fotos An Tag Zwei haben wir das Frühstück im Hotel genossen und sind dann in unsere lauschigen -5Grad raus. Ich hatte ja wirklich Angst vor der massiven Kälte, aber ich empfand es gar nicht als so kalt. Im Gegenteil, es war eher angenehmer als hier in Deutschland. Trotzdem war es gut die neue Winterjacke zu haben Unsere Mission: Postkarten kaufen und verschicken. In einem Presse Laden wurden wir fündig und fanden da sogar eine Dame die mit uns ein bisschen auf deutsch reden konnte. Das war wirklich cool, denn damit gerechnet haben wir nicht. Aber die Dame half uns den Sideseeingswunsch meiner Begleitung zu finden. Bewaffnet mit einem Stadtplan (Ich war so happy, denn ich liebe Stadtpläne ) ging es dann zur Öresundbrücke. Bzw einem Park von dem man die Brücke sehen kann. Für alle die sich fragen, warum sie eine Brücke sehen wollte und keine deutsche Brück anschaut muss ich eben mal erklären. Die Öresundbrücke ist eine Verbindung von Schweden nach Dänemark. 8 Km lang und ein wichtiger Bestandteil für Kopenhagen und Malmö. Die Bewohner von Malmö arbeiten zum größten Teil in Kopenhagen. Ich finde das ebenfalls sehr spannend, dass eine Brücke so ein wichtiger Teil für beide Länder ist. Als wir in dem Öresundsparken angekommen waren, stellten wir schnell fest, dass wir am Vortag gar nicht so weit weg waren. Aber im Grunde wussten wir es nicht und so konnten wir die frische Luft an der Ostsee nochmal genießen. Dieser Park ist riesig und perfekt um Sport zu machen oder sich zu erholen. Hier liefen die Hunde rum, was mein Herz höher schlagen lässt. Ich liebe zwar meine Kaninchen, aber als ehemalige Hundemama sehnt man sich schon wieder nach einem Hund. Ich hätte diesmal aber gerne einen großen Hund und gern auch schwarz. Mein Erster war ein kleiner weißer Terrier. Aber ich möchte auch nie mehr ohne Kaninchen sein Im Öresundsparken könnte ich mir gut vorstellen mit meinem Hund zu spielen und ihn da etwas laufen zu lassen Nachdem wir den Rückweg in die Stadt und in unser Hotel geschafft hatten, besprachen wir einen weiteren Gang. Die St. Pauli Kirche war Ziel Zwei für heute. Schnell noch das Wlan genutzt und mal schaut ob es sich lohnt, dann in die Schuhe und Jacken und los ging es So weit von unserem Hotel war die Kirche gar nicht entfernt, aber wenn ihr nach Malmö fahrt und ihr euch für Gebäude interessiert, dann ist diese Kirche ein Muss! Warum sagen wohl eher die Fotos aus :) Nachdem Gang gingen wir wieder durch die Stadt und fanden ein weiteres Shopping Center. Ich sag euch, die Shopping Freunde werden hier wirklich glücklich Abends gab es dann wieder schwedisches Fernsehen, denn wir sind keine Party Leute. Morgens ging es leider gegen 7 Uhr schon wieder Richtung Trelleborg. Ab auf unser Schiff (diesmal die Nils Holgerson) und sich wieder verabschieden von Schweden. Unser Rückreise ging diesmal über Rostock, was man in meiner Instastory sehen konnte xD Ich konnte das Filmen ja wie immer nicht lassen xD Zurück bei meiner Begleitung haben wir gemeinsam ein Fazit gezogen. Wollt ihrs wissen?? Wenn nicht, dann nicht runter scrollen Wir fahren wieder hin. Mal mit der Bahn oder fliegen. Schweden hat mein Herz erobert und eine ganz magische Wirkung auf mich gehabt. Ihr merkt das bestimmt schon, dass ich hier fleißiger bin und noch viel mehr Liebe rein stecke. Wenn jetzt noch Stockholm klappt,dann weine ich vor Freude. Oder jemand aus Schweden liest die Berichte und könnte mir mal ein Feedback geben Wie ist das für euch, wenn Deutsche so liebevolle Dinge zu eurem Land sagen? Einen Beitrag zu diesem Thema gibt es aber noch. Ich werde mich so schnell es geht mit meiner Begleitung zusammen setzen und ihn anfertigen. Eins sag ich voraus: Es wird lustig Habt einen tollen Abend	True	neutral	Allgemein:neutral
https://www.otto.de/sport/sportschuhe/herren/laufschuhe/	Laufschuhe für Herren kaufen » Sportschuhe online | OTTO Kaufberatung Laufschuhe Unterwegs auf den richtigen Sohlen So wie Läufer nicht gleich Läufer ist, gibt es auch große Unterschiede zwischen Laufschuhen . Vielleicht sind Sie ein spritziger Bestzeitenjäger oder ein leidenschaftlicher Langstreckenläuf	False	neutral
http://twitter.com/CleqGfx/statuses/798153247819239424	"Wie ich diese kleinen Kinder hasse, die sich in der Bahn richtig unterhalten müssen mit ""ALTER, JUNGE, YOLO, usw."" Bitte bringt euch um."	True	neutral	Allgemein:neutral
https://www.facebook.com/378047905613228/posts/1178634778887866	winboard.org Deutsche Bahn: besseres und kostenloses WLAN für alle - ein Überblick Machen wir uns nichts vor: bei der mobilen Nutzung des Internets ist Deutschland ein Entwicklungsland. Sei es wegen teurer Datentarife mit wenig Volumen, oder wegen fehlender öffentlicher Hotspots. Bei der Bahn soll es in Kürze einen gewaltigen Schritt nach vorne geben, allerdings längst nicht in allen Zügen. Bereits vor einiger Zeit hat die DB angekündigt, dass man beim WLAN-Zugriff innerhalb der Züge kräftig aufrüsten möchte. Im Kürze ist es soweit, denn dann...	True	neutral	Allgemein:neutral
https://www.instagram.com/p/BOvGQmujq\_D/#17856730891084106	Re: frk_nordlys Warnemünde kann ich auch wärmstens empfehlen! Habe meine halbe Kindheit in Rostock verbracht (hab Familie dort) und die Ausflüge dahin geliebt! Mit der Bahn kommt man dort direkt zum Hafen und dort kann man Fischbrötchen direkt am Boot kaufen und zum Leuchtturm hoch laufen. Wirklich schön! :)	True	neutral	Allgemein:neutral
http://www.tagesspiegel.de/weltspiegel/massives-verkehrschaos-sturmtief-egon-wirbelt-deutschland-durcheinander/19249732.html	"Massives Verkehrschaos: Sturmtief Egon"" wirbelt Deutschland durcheinander | Welt"" ""15:47 Uhr Massives Verkehrschaos : Sturmtief ""Egon"" wirbelt Deutschland durcheinander Der Wintereinbruch hat in Deutschland zu Unfällen und vielen Verkehrsbehinderungen geführt. In Oberfranken waren Tausende ohne Strom. Mit einem zum Schneepflug"""	False	neutral
https://www.facebook.com/146871548675617/posts/1476843019011790?comment\_id=1483452771684148	Re: blog.oebb.at Mehr Takt, mehr Angebot, mehr Service | ÖBB Super,eine s Bahn Verbindung um 7.18 Richtung Innsbruck gestrichen....Zug um 7.11 extrem voll....Bitte stellt euch selbst mal bei der bahnhaltestelle volders baumkirchen Tirol hin,mit glück kommt man noch in den Zug hinein....	False	neutral
http://twitter.com/VkehrVsteh/statuses/815603633920294912	@C_BUS Und sie fahren die komplette Strecke mit ICE/IC? Es darf keine S-Bahn,RB &RE bei der Fahrt dabei sein. cc @DB_Bahn	True	neutral	Allgemein:neutral
http://twitter.com/book\_phoenix/statuses/803742011530637312	@BahnAnsagen #Bahn #Ansage in der Regio von Stuttgart nach Heilbronn https://t.co/CqPdsM9Wlw	True	neutral	Allgemein:neutral
https://plus.google.com/109339526534431031007/posts/7oZqR4obbUn	Neujahrsgrüße von der Bahn Neujahrsgrüße von der Bahn	True	neutral	Allgemein:neutral
http://twitter.com/noltdavi/statuses/803515316458373120	@DB_Bahn Achso	True	neutral	Allgemein:neutral
https://plus.google.com/101122032487345460693/posts/gFBLyBKTDT5	Die Rentiere sind scheinbar krank, da reist der Weihnachtsmann mit der Bahn. Die Rentiere sind scheinbar krank, da reist der Weihnachtsmann mit der Bahn.	True	neutral	Allgemein:neutral
http://www.idowa.de/inhalt.bayern-seehofer-will-neuen-ice-4-fuer-seine-modellbahnsammlung.10a1d7e3-af4d-44ce-88be-8e01537eab05.html	"Seehofer will neuen ICE 4 für seine Modellbahnsammlung ""München (dpa/lby) - Bayerns Ministerpräsident Horst Seehofer (67) ist schon jetzt Fan des neuen ICE 4. """"Der kommt auf meine Modellbahnanlage. Dann habe ich jede Epoche der Bahn zusammen"""", sagte der CSU-Politiker und bekennende Hobbyeisenbahner am Mon"""	True	neutral	Allgemein:neutral
https://www.facebook.com/144688242217924/posts/1366838013336268?comment\_id=1366846843335385	Re: youtube.com Gzuz - Optimal (Jambeatz) Schmeiss die schlampe raus Cannabis wird legal und für bus und Bahn brauchst du gar nichts zu bezahlen OPTIMAL ! YEEAAHI	True	neutral	Allgemein:neutral
http://twitter.com/UnderdogDE/statuses/819917986077278210	@MietschieCore Karten für die RPC an sich sind recht günstig. DB Ticket und Hotel dagegen... ://	True	neutral	Allgemein:neutral
https://www.facebook.com/162547827109989/posts/1388960674468692	fuldaerzeitung.de Gratis-WLAN im ICE ab sofort auch in der zweiten Klasse Die Deutsche Bahn erfüllt damit einen lang gehegten Kundenwunsch. ICE-Fahrgäste können ab dem neuen Jahr auch in der zweiten Klasse kostenlos über WLAN im Internet surfen. Eine 100-prozentige Abdeckung kann die Bahn jedoch zunächst nicht garantieren, weil die Funknetze noch Löcher haben. Ein erster Test auf der Strecke Kassel–Fulda fällt positiv aus.	True	neutral	Connectivity:positive Connectivity:positive Connectivity:positive Connectivity:negative
http://twitter.com/4tomiclove/statuses/812592803456946176	Bahn frei für die reaktion https://t.co/diEzzUwLos	False	neutral
http://twitter.com/uwuSim/statuses/812877793881157634	Wann kommt die Bahn ;-; es ist kalt und es regnet	True	neutral	Allgemein:neutral
http://twitter.com/Quintin2012/statuses/819943712348393472	Ransbacher bauen Bahn für Eisstockschießen https://t.co/SnQ9GElvUt https://t.co/fm2NKVJmOf	False	neutral
https://www.comdirect.de/inf/news/detail.html?BLOCKSIZE=20&DATE\_END=&DATE\_START=&ID\_NEWS=537344621&ID\_SUPPLIER=DPA\_AFX&NEWS\_CATEGORY=&OFFSET=0&RANGE=1W&REGION=&SEARCH\_VALUE=&SORT=DATE&SORTDIR=DESCENDING	"'Spiegel': 79 Prozent der Fernzüge pünktlich ""Fr, 13.01.17 18:05 BERLIN (dpa-AFX) - Jeder fünfte ICE oder Intercity ist im vergangenen Jahr mindestens sechs Minuten zu spät gekommen. Das geht nach Informationen des Nachrichtenmagazins """"Spiegel"""" aus der Pünktlichkeitsstatistik der Bahn hervor. D"""	True	neutral	Allgemein:neutral
http://twitter.com/placetogo/statuses/798293625386008577	S-Bahn 23:30 HH: einmal Maruscha genannt werden (ich bin zu jung, googlete), einmal über colorcoordinated Augenbrauen und Accessoires reden. placetogo	True	neutral	Allgemein:neutral
http://www.motor-talk.de/forum/wohin-mit-dem-warndreieck-t718115.html#post48776576	Wohin mit dem Warndreieck ??? | Grundsätzlich sollte man pro Sitzplatz ne Weste im Auto haben. Also 5 Stück im Golf. Klingt erstmal bekloppt... aber.... sollte man die Karre mal, vollbesetzt, räumen müssen... eventuell wegen Brand o.ä. und dies passiert auf der Autobahn, ist mir mein Leben und das meiner Mitfahrer mit Sicherheit 2 Oiro wert. Auf der Bahn sind viel zu viele Wahnsinnige unterwegs. Wer schonmal ne halbe Stunde hinter der Leitplanke aufn Abschlepper gewartet hat, weiß was ich meine. Die Weste ist zwar kein Allheilmittel.... aber in jedem Fall sinnvoll.	False	neutral
http://twitter.com/robert\_we/statuses/819975682210070528	@Pendlomator reicht doch. zumindest für @DB_Bahn	True	neutral	Allgemein:neutral
http://www.pipeline.de/www/pipe\_22\_111239845-1-72984\_Zaehe-Tarifrunde-bei-der-Bahn.html	Zähe Tarifrunde bei der Bahn 12.12.2016 Zähe Tarifrunde bei der Bahn Berlin (dpa) - Die Tarifparteien bei der Deutschen Bahn haben weiter um einen Vertragsabschluss gerungen. Der bundeseigene Konzern legte am Abend ein verbessertes Angebot vor. Die Tarifkommission der Eisenbah	True	neutral	Allgemein:neutral
http://www.gutefrage.net/frage/was-fuer-strafe-erwarten-meinen-cousin-und-mich-nach-schlaegerei#answer-232631501	Was für Strafe erwarten meinen Cousin und mich nach Schlägerei? Eine viel zu geringe Strafe. Abschreckend ist etwas Anderes. gutefrage.net-Tag: Bahn gutefrage.net-Tag: Gesetz gutefrage.net-Tag: Hilfe gutefrage.net-Tag: Justiz gutefrage.net-Tag: Kontrolleur gutefrage.net-Tag: Körperverletzung gutefrage.net-Tag: Polizei gutefrage.net-Tag: Recht gutefrage.net-Tag: Schlägerei gutefrage.net-Tag: Strafe	True	neutral	Allgemein:neutral
http://www.vielfliegertreff.de/mietwagen-sonstige-verkehrsmittel/102243-moeglichkeit-sparpreis-ab-muenchen-flughafen.html#post2150043	Mietwagen & sonstige Verkehrsmittel > Sparpreis ab München Flughafen	False	neutral
http://twitter.com/JuveVerlag\_uba/statuses/808309212371619842	RT @juveVerlag_cb: Bahn treibt 380 Millionen Euro von Kartellsündern ein via @SPIEGELONLINE https://t.co/zhkbxHr2z7	True	neutral	Allgemein:neutral
http://twitter.com/tdiessel/statuses/808422768719130624	RT @elba013: Autobahnen und 2. S-Bahn-Tunnel - das ist die geniale Verkehrspolitik der #CSU - geht's noch einfallsloser? https://t.co/swXim…	True	neutral	Allgemein:neutral
https://www.instagram.com/p/BOZvAnIhiz7/	Re: opnv_franken BR442 steht als S1 der S-Bahn Nürnberg in Erlangen und wartet auf sein grünes Signal um die Fahrt bis Nürnberg Hbf antreten zu können. #trainspotter_gegen_mobbing #train #zug #deutschebahn #sbahn #trainspotting #trainspotter #trainspotter_gegen_fernbusse #travel	True	neutral	Allgemein:neutral
http://www.hsk-aktuell.de/meschede-nwl-foerdert-parkplaetze-und-tunnel-am-bahnhof-20161212.html	NWL fördert Parkplätze und Tunnel am Bahnhof Meschede. Der stellvertretende NWL-Verbandsvorsteher Thomas Gemke betont: „Die 1.178.200 Euro Fördergelder für die Stadt Meschede werden gut angelegt.“ Grund der Förderung ist eine Antrag der Kreis- und Hochschulstadt Meschede auf finanzielle Unterst	True	neutral	Allgemein:neutral
https://www.facebook.com/59381221492/posts/10153855155086493	Alexandra Riedinger Sie glauben doch nicht wirklich, dass den Kindern in der Schule verschiedene Sexualpraktiken beigebracht werden. Würde ich jetzt nicht in der S-Bahn stehen, würde ich ganz laut lachen. Zudem scheinen Sie nicht viel über 13-oder 14jährige zu wissen. Aufklärung überfordert die in dem Alter überhaupt nicht.	False	neutral
http://meta.tagesschau.de/frontpage?destination=frontpage%3Fpage%3D10%26author%3D2	"12. Dezember 2016 - 9:02 Uhr ""12. Dezember 2016 - 9:02 Uhr ""Ein-China-Politik"": Peking ""sehr besorgt"" über Trump Seit 1979 existiert die ""Ein-China-Politik"" zwischen Peking und Washington. Heißt: Mit Taiwan darf es keine direkten Gespräche geben. Nun drohte der künftige US-Präs"""	False	neutral
http://twitter.com/ksta\_news/statuses/812713046053449728	Bahn verzeichnet Reise-Rekord https://t.co/E3wrIx5y7S	True	neutral	Allgemein:neutral
http://twitter.com/hasslerchris551/statuses/815678482491514881	Seit die S-Bahn in einen 20 Kilometer langen Tunnel verlegt worden ist und die Arosabahn maximal 24 Wagen ziehen darf, ist es ruhig in Chur.	True	neutral	Allgemein:neutral
http://www.rhein-zeitung.de/nachrichten/deutschland-und-welt\_artikel,-suche-nach-tarifkompromiss-bei-der-bahn-geht-weiter-\_arid,1584151.html	Suche nach Tarifkompromiss bei der Bahn geht weiter Suche nach Tarifkompromiss bei der Bahn geht weiter Berlin (dpa). Die Tarifverhandlungen sollen dieses Jahr noch abgeschlossen werden - so will es zumindest die Bahngewerkschaft EVG. Die Marathonverhandlungen zwischen EVG und Deutscher Bahn gehen je	True	neutral	Allgemein:neutral
https://www.facebook.com/272740022755519/posts/1495622987133877?comment\_id=1496436860385823	Re: Photos from Marcel Vogl's post Um keine ausrede verlegen was... Schade, bei Volllast auf der Bahn zerlegt das Teil?	False	neutral
https://www.facebook.com/137662629608047/posts/1499936603380636?comment\_id=1499954573378839	Re: tz.de Beeindruckend! 30 Jahre München im Zeitraffer Alexander Heim ja das stimmt denn auch die wollen das ihre Kinder und Enkel bald viele neue tolle Arbeitsplätze bekommen. Ich kenne sehr viele Jugendliche die gar nicht erwarten können das sie aus der Schule kommen und einen der begehrten Plätze am Münchner Airport erhalten um dort arbeiten zu dürfen.Die Region wird gestärkt die Wirtschaftlichkeit wächst es kommt Geld und Wohlstand in die Region. Die dritte Bahn muß und wird kommen. Freuen wir uns darauf....	False	neutral
https://plus.google.com/+Bahn-Ansagen/posts/3as7MQhLzqm	"""Ein allgemeiner Hinweis: Wir bitten Sie darum, sich zu entscheiden, ob Sie am Bahnsteig oder im Zug... """"""Ein allgemeiner Hinweis: Wir bitten Sie darum, sich zu entscheiden, ob Sie am Bahnsteig oder im Zug knutschen."""" (Kevin Euler) #Bahn #Ansage"""	True	neutral	Allgemein:neutral
http://twitter.com/HackTheFlight\_/statuses/808341045591363584	Bahn Aktion: BahnCard 25 für nur 16€ – Tickets deutschlandweit schon für 14,25€ buchen #hacktheflight https://t.co/HPkR3Q9GgR	True	neutral	Allgemein:neutral
https://ferienhotel.wordpress.com/2016/12/24/bahn-verzeichnet-reise-rekord-2/	Bahn verzeichnet Reise-Rekord Rekord: Über eine halbe Million Menschen waren mit den ICE- und IC-Zügen der Deutschen Bahn unterwegs. Foto: dpa. 0. 0. Berlin. Auf der Schiene …	True	neutral	Allgemein:neutral
http://www.drehscheibe-online.de/foren/read.php?32,4650712,8045675,page=2	09 - Revisionsdaten und Statistik-Forum Zur Vervollständigung dieser Listen werden noch folgende Daten gesucht: HU Daten: 95 80 0133 259-1 D-AKN --- AKN Eisenbahn AG --- VT 2.59 --- 3.Unt: AKN KTK __.__.2016 95 80 0609 019-4 D-HEB --- HLB Hessenbahn GmbH (TSB Netz) --- VT 19 --- 3.Unt:	False	neutral
http://www.youtube.com/watch?v=4S5PWJU7fTg#z13tdhb5unv5jpmq404ce5oppyjkhpn4fvg0k	Die Bahn is an den Pol gezo... Die Bahn is an den Pol gezogen ( x0 z0) Weil DatSepp und Famo ein riesen Schneemann gebaut haben den dann Maudado dort ihn gebracht hat. Deshalb gibt es jetzt 2 Dörfer. Und Fröhliche Weihnachten Zektus ^^﻿	True	neutral	Allgemein:neutral
http://www.scinexx.de/earthviewnews-extremwetter-3010.html	"Sturmtief Egon"" hat Deutschland im Griff"" ""13.01.2017 Sturmtief ""Egon"" hat Deutschland im Griff Das Sturmtief ""Egon"" hat in der Nacht zum Freitag Deutschland erreicht. Im Westen des Landes fegte der Wind teils mit Orkanstärke über das Land. Starkwind und massive Schneefälle führten in weite"""	False	neutral
http://www.drehscheibe-online.de/foren/read.php?3,8011404	[ZM] Die neue und die alte Aurachtalbrücke in 13 Bildern 02 - Allgemeines Forum Diskussionen, Fragen und Antworten - Bitte auf Themen beschränken, welche einen Bezug zur Bahn aufweisen. Persönliche Unterhaltungen bitte per PN führen. [ZM] Die neue und die alte Aurachtalbrücke in 13 Bildern Datum: Heute,	True	neutral	Allgemein:neutral
http://twitter.com/SchweitzerInfo/statuses/819900178891161600	"@SimonHurtz In der hiesigen S-Bahn würde der Kontrolleur fragen: ""Lesen? Wat is lesen?"""	True	neutral	Allgemein:neutral
http://www.express.de/koeln/kvb-unfall-in-deutz-24-jaehriger-erliegt-seinen-schweren-verletzungen-25267768	KVB-Unfall in Deutz: 24-Jähriger erliegt seinen schweren Verletzungen KVB-Unfall in Deutz 24-Jähriger erliegt seinen schweren Verletzungen 12.12.16, 17:54 Uhr Haltestelle Deutzer Freiheit. A.Savin / CC BY-SA 3.0 Traurige Gewissheit: In den vergangenen 50 Tagen starben vier Menschen im Gleisbett der KVB. Jetzt wurde	False	neutral
http://twitter.com/Arwentya/statuses/815719522942468096	"Ich freu mich aufs Bahn fahren... ""Wegen Unwetterwarnungen sind Teile der Strecke von..."" Alter, das ist Schnee! ❄ Kein fucking Tsunami!!"	True	neutral	Allgemein:neutral
https://www.facebook.com/336000544020/posts/10154249830614021?comment\_id=10154251828614021	Re: Joerg Der Bildautor wohnt in Stoppenberg, Nordrhein-Westfalen, Germany. Wahrscheinlich ein DB-Zug?	True	neutral	Allgemein:neutral
http://twitter.com/aufzugswaechter/statuses/798133407393804288	Helle, moderne und ruhige 2 ZKB mit W-Lan in Bockenheim	False	neutral
https://www.facebook.com/95242447553/posts/10153995713817554?comment\_id=10153996848922554	Re: n24.de Haus von AfD-Politikerin mit Farbbeuteln beworfen Ist es ein Zeitungsartikel wert ? Ich denke nicht! Würde die deutsche Bahn bei jedem Vandalismus einen Artikel raus bringen... ohweh.. Das Netz wäre voll damit	True	neutral	Allgemein:neutral
https://www.facebook.com/198231213653920/posts/983090068501360	merkur.de Lokführer gesucht : Bahn umwirbt alleinerziehende Frauen München : Die S- Bahn sucht dringend Lokführer – aber sie sind in einer Region , in der fast ausschließlich Vollbeschäftigung herrscht , schwer zu bekommen . Alleinerziehende Frauen sollen es nun retten ..... ( sv ) München - Die S- Bahn in München sucht dringend Lokführer – aber sie sind in einer Region , in der fast Vollbeschäftigung herrscht , schwer zu bekommen . Alleinerziehende Frauen sollen es nun retten .	True	neutral	Allgemein:neutral
